Order date,Company,Product,TypeName,Inches,Ram,OS,Weight,Screen,ScreenW,ScreenH,Touchscreen,IPSpanel,RetinaDisplay,CPU_company,CPU_freq,CPU_model,PrimaryStorage,SecondaryStorage,PrimaryStorageType,SecondaryStorageType,GPU_company,GPU_model,Quantity,Price ,TAX amt,Total amount,price_range
01/04/2024,Lenovo,Chromebook N23,Netbook,11.6,4,Chrome OS,1.25,Standard,1366,768,No,No,No,Intel,1.6,Celeron Dual Core N3060,16,0,SSD,No,Intel,HD Graphics 400,1,14350,2009,16359,low
28/12/2023,Microsoft,Surface Laptop,Ultrabook,13.5,16,Windows 10 S,1.25,Standard,2256,1504,Yes,No,No,Intel,2.5,Core i7 7660U,512,0,SSD,No,Intel,Iris Plus Graphics 640,1,140194,19627,159821,premium
28/01/2024,Toshiba,Tecra X40-D-10G,Notebook,14,8,Windows 10,1.25,Full HD,1920,1080,Yes,Yes,No,Intel,2.5,Core i5 7200U,256,0,SSD,No,Intel,HD Graphics 620,1,83120,11637,94757,premium
31/01/2024,Microsoft,Surface Laptop,Ultrabook,13.5,8,Windows 10 S,1.25,Standard,2256,1504,Yes,No,No,Intel,2.5,Core i7 7660U,256,0,SSD,No,Intel,Iris Plus Graphics 640,1,97416,13638,111054,premium
20/02/2024,Acer,Chromebook C738T-C2EJ,2 in 1 Convertible,11.6,4,Chrome OS,1.25,Standard,1366,768,Yes,Yes,No,Intel,1.6,Celeron Dual Core N3060,32,0,Flash Storage,No,Intel,HD Graphics 400,1,21064,2949,24013,mid
04/04/2024,Acer,Chromebook C731-C78G,Netbook,11.6,4,Chrome OS,1.25,Standard,1366,768,No,Yes,No,Intel,1.6,Celeron Dual Core N3060,32,0,Flash Storage,No,Intel,HD Graphics 400,1,16083,2252,18335,low
01/05/2024,Asus,ZenBook UX430UA,Ultrabook,14,8,Windows 10,1.25,Full HD,1920,1080,No,No,No,Intel,1.8,Core i7 8550U,256,0,SSD,No,Intel,UHD Graphics 620,1,59511,8332,67843,premium
25/06/2024,Acer,Spin SP111-31,2 in 1 Convertible,11.6,4,Windows 10,1.25,Full HD,1920,1080,Yes,Yes,No,Intel,2,Celeron Dual Core N3350,32,0,Flash Storage,No,Intel,HD Graphics 500,1,18898,2646,21544,mid
02/07/2023,Microsoft,Surface Laptop,Ultrabook,13.5,4,Windows 10 S,1.252,Standard,2256,1504,Yes,No,No,Intel,2.2,Core M m3-7Y30,128,0,SSD,No,Intel,HD Graphics 615,1,53554,7498,61052,high
27/07/2023,Microsoft,Surface Laptop,Ultrabook,13.5,8,Windows 10 S,1.252,Standard,2256,1504,Yes,No,No,Intel,2.8,Core i7 7600U,256,0,SSD,No,Intel,Iris Plus Graphics 640,1,101144,14160,115304,premium
14/03/2024,Microsoft,Surface Laptop,Ultrabook,13.5,4,Windows 10 S,1.252,Standard,2256,1504,Yes,No,No,Intel,2.5,Core i5 7200U,128,0,SSD,No,Intel,HD Graphics 620,1,58969,8256,67225,premium
01/06/2024,Microsoft,Surface Laptop,Ultrabook,13.5,8,Windows 10 S,1.252,Standard,2256,1504,Yes,No,No,Intel,2.5,Core i5 7200U,256,0,SSD,No,Intel,HD Graphics 620,1,72561,10159,82720,premium
11/07/2023,HP,EliteBook 820,Ultrabook,12.5,4,Windows 10,1.26,Full HD,1920,1080,No,No,No,Intel,2.3,Core i5 6200U,500,0,HDD,No,Intel,HD Graphics 520,1,85503,11970,97473,premium
07/10/2023,HP,Elitebook 820,Ultrabook,12.5,4,Windows 10,1.26,Standard,1366,768,No,No,No,Intel,2.5,Core i5 7200U,256,0,SSD,No,Intel,HD Graphics 620,1,84420,11819,96239,premium
09/11/2023,HP,Elitebook 820,Netbook,12.5,8,Windows 10,1.26,Full HD,1920,1080,No,No,No,Intel,2.7,Core i7 7500U,512,0,SSD,No,Intel,HD Graphics 620,1,80304,11243,91547,premium
22/11/2023,HP,EliteBook 820,Ultrabook,12.5,4,Windows 10,1.26,Full HD,1920,1080,No,No,No,Intel,2.5,Core i5 7200U,500,0,HDD,No,Intel,HD Graphics 620,1,83337,11667,95004,premium
02/12/2023,HP,Elitebook 820,Ultrabook,12.5,8,Windows 10,1.26,Full HD,1920,1080,No,No,No,Intel,2.7,Core i7 7500U,256,0,SSD,No,Intel,HD Graphics 620,1,72290,10121,82411,premium
30/01/2024,HP,EliteBook 820,Netbook,12.5,8,Windows 10,1.26,Standard,1366,768,No,No,No,Intel,2.6,Core i5 7300U,256,0,SSD,No,Intel,HD Graphics 620,1,75214,10530,85744,premium
10/02/2024,HP,Spectre x360,2 in 1 Convertible,13.3,8,Windows 10,1.26,Full HD,1920,1080,Yes,Yes,No,Intel,1.6,Core i5 8250U,256,0,SSD,No,Intel,UHD Graphics 620,1,75755,10606,86361,premium
19/02/2024,Dell,Latitude E7270,Ultrabook,12.5,8,Windows 7,1.26,Full HD,1920,1080,Yes,No,No,Intel,2.4,Core i5 6300U,256,0,SSD,No,Intel,HD Graphics 520,1,92779,12989,105768,premium
02/12/2023,Dell,Chromebook 11,Netbook,11.6,4,Chrome OS,1.26,Standard,1366,768,No,No,No,Intel,1.6,Celeron Dual Core N3060,16,0,Flash Storage,No,Intel,HD Graphics 400,1,15974,2236,18210,low
29/03/2024,HP,EliteBook 820,Ultrabook,12.5,8,Windows 7,1.26,Full HD,1920,1080,No,No,No,Intel,2.3,Core i5 6200U,256,0,SSD,No,Intel,HD Graphics 520,1,64926,9090,74016,premium
10/04/2024,HP,EliteBook 820,Netbook,12.5,8,Windows 10,1.26,Full HD,1920,1080,No,No,No,Intel,2.3,Core i5 6200U,256,0,SSD,No,Intel,HD Graphics 520,1,90376,12653,103029,premium
29/04/2024,HP,EliteBook 820,Ultrabook,12.5,8,Windows 7,1.26,Full HD,1920,1080,No,No,No,Intel,2.5,Core i7 6500U,256,0,SSD,No,Intel,HD Graphics 520,1,124380,17413,141793,premium
28/05/2024,HP,EliteBook 820,Ultrabook,12.5,4,Windows 10,1.26,Standard,1366,768,No,No,No,Intel,2.3,Core i5 6200U,256,0,SSD,No,Intel,HD Graphics 520,1,67363,9431,76794,premium
17/06/2024,HP,EliteBook 820,Ultrabook,12.5,8,Windows 7,1.26,Standard,1366,768,No,No,No,Intel,2.4,Core i5 6300U,256,0,SSD,No,Intel,HD Graphics 520,1,102614,14366,116980,premium
20/06/2024,HP,EliteBook 820,Ultrabook,12.5,8,Windows 10,1.26,Full HD,1920,1080,No,No,No,Intel,2.5,Core i7 6500U,256,0,SSD,No,Intel,HD Graphics 520,1,73048,10227,83275,premium
28/11/2023,Asus,ZenBook Flip,2 in 1 Convertible,13.3,8,Windows 10,1.27,Full HD,1920,1080,Yes,Yes,No,Intel,2.5,Core i5 7200U,256,0,SSD,No,Intel,HD Graphics 620,1,50251,7035,57286,high
12/12/2023,Lenovo,ThinkPad X1,2 in 1 Convertible,14,8,Windows 10,1.27,Standard,2560,1440,Yes,Yes,No,Intel,2.5,Core i7 6500U,256,0,SSD,No,Intel,HD Graphics 520,1,126657,17732,144389,premium
13/07/2023,Xiaomi,Mi Notebook,Ultrabook,13.3,8,Windows 10,1.28,Full HD,1920,1080,No,Yes,No,Intel,2.3,Core i5 6200U,256,0,SSD,No,Nvidia,GeForce 940MX,1,50630,7088,57718,high
14/08/2023,HP,EliteBook x360,2 in 1 Convertible,13.3,16,Windows 10,1.28,Full HD,1920,1080,Yes,No,No,Intel,2.8,Core i7 7600U,256,0,SSD,No,Intel,HD Graphics 620,1,106946,14972,121918,premium
28/10/2023,HP,EliteBook x360,2 in 1 Convertible,13.3,8,Windows 10,1.28,Full HD,1920,1080,Yes,No,No,Intel,2.8,Core i7 7600U,256,0,SSD,No,Intel,HD Graphics 620,1,138570,19400,157970,premium
13/11/2023,HP,EliteBook x360,2 in 1 Convertible,13.3,4,Windows 10,1.28,Full HD,1920,1080,Yes,No,No,Intel,2.5,Core i5 7200U,256,0,SSD,No,Intel,HD Graphics 620,1,92055,12888,104943,premium
25/12/2023,HP,EliteBook x360,2 in 1 Convertible,13.3,8,Windows 10,1.28,Full HD,1920,1080,Yes,No,No,Intel,2.5,Core i5 7200U,256,0,SSD,No,Intel,HD Graphics 620,1,123300,17262,140562,premium
13/03/2024,HP,EliteBook x360,2 in 1 Convertible,13.3,4,Windows 10,1.28,Full HD,1920,1080,Yes,No,No,Intel,2.5,Core i5 7200U,256,0,SSD,No,Intel,HD Graphics 620,1,97416,13638,111054,premium
24/07/2023,Dell,XPS 13,Ultrabook,13.3,8,Windows 10,1.29,Full HD,1920,1080,Yes,Yes,No,Intel,2.5,Core i5 7200U,128,0,SSD,No,Intel,HD Graphics 620,1,48681,6815,55496,high
25/10/2023,Razer,Blade Stealth,Ultrabook,12.5,16,Windows 10,1.29,4K Ultra HD,3840,2160,Yes,Yes,No,Intel,2.5,Core i7 7500U,512,0,SSD,No,Intel,HD Graphics 620,1,97416,13638,111054,premium
25/11/2023,Dell,XPS 13,Ultrabook,13.3,16,Windows 10,1.29,Quad HD+,3200,1800,Yes,No,No,Intel,2.5,Core i7 7660U,512,0,SSD,No,Intel,Iris Plus Graphics 640,1,121296,16981,138277,premium
10/12/2023,HP,Spectre x360,2 in 1 Convertible,13.3,8,Windows 10,1.29,4K Ultra HD,3840,2160,Yes,Yes,No,Intel,1.6,Core i5 8250U,256,0,SSD,No,Intel,UHD Graphics 620,1,81171,11364,92535,premium
22/12/2023,HP,Chromebook 13,Notebook,13.3,4,Chrome OS,1.29,Quad HD+,3200,1800,No,No,No,Intel,1.5,Pentium Dual Core 4405Y,32,0,Flash Storage,No,Intel,HD Graphics 515,1,33302,4662,37964,mid
06/02/2024,Dell,XPS 13,Ultrabook,13.3,8,Windows 10,1.29,Full HD,1920,1080,No,No,No,Intel,2.7,Core i7 7500U,256,0,SSD,No,Intel,HD Graphics 620,1,78951,11053,90004,premium
06/02/2024,Dell,XPS 13,Ultrabook,13.3,8,Windows 10,1.29,Quad HD+,3200,1800,Yes,No,No,Intel,2.5,Core i5 7200U,256,0,SSD,No,Intel,HD Graphics 620,1,87940,12312,100252,premium
06/03/2024,HP,Spectre x360,2 in 1 Convertible,13.3,16,Windows 10,1.29,4K Ultra HD,3840,2160,Yes,Yes,No,Intel,1.8,Core i7 8550U,1024,0,SSD,No,Intel,UHD Graphics 620,1,132613,18566,151179,premium
04/04/2024,Dell,XPS 13,Ultrabook,13.3,8,Windows 10,1.29,Quad HD+,3200,1800,Yes,No,No,Intel,2.7,Core i7 7500U,256,0,SSD,No,Intel,HD Graphics 620,1,79980,11197,91177,premium
01/06/2024,Dell,XPS 13,Ultrabook,13.3,8,Windows 10,1.29,Full HD,1920,1080,No,No,No,Intel,2.5,Core i5 7200U,256,0,SSD,No,Intel,HD Graphics 620,1,81171,11364,92535,premium
13/06/2024,HP,Spectre x360,2 in 1 Convertible,13.3,8,Windows 10,1.29,4K Ultra HD,3840,2160,Yes,Yes,No,Intel,1.8,Core i7 8550U,512,0,SSD,No,Intel,UHD Graphics 620,1,108246,15154,123400,premium
01/07/2023,Lenovo,Yoga 720-13IKB,2 in 1 Convertible,13.3,8,Windows 10,1.3,Full HD,1920,1080,Yes,Yes,No,Intel,2.5,Core i5 7200U,256,0,SSD,No,Intel,HD Graphics 620,1,55991,7839,63830,high
01/03/2024,Acer,C740-C9QX (3205U/2GB/32GB/Chrome,Netbook,11.6,2,Chrome OS,1.3,Standard,1366,768,No,No,No,Intel,1.5,Celeron Dual Core 3205U,32,0,SSD,No,Intel,HD Graphics,1,9422,1319,10741,low
12/08/2023,Lenovo,ThinkPad Yoga,Netbook,12.5,16,Windows 10,1.3,Full HD,1920,1080,Yes,Yes,No,Intel,2.5,Core i7 6500U,512,0,SSD,No,Intel,HD Graphics 520,1,89348,12509,101857,premium
27/08/2023,Lenovo,Yoga 900-13ISK,2 in 1 Convertible,13.3,16,Windows 10,1.3,Quad HD+,3200,1800,Yes,Yes,No,Intel,2.2,Core i7 6560U,1024,0,SSD,No,Intel,Iris Graphics 540,1,97416,13638,111054,premium
22/10/2023,Xiaomi,Mi Notebook,Ultrabook,13.3,8,No OS,1.3,Full HD,1920,1080,No,Yes,No,Intel,2.5,Core i5 7200U,256,0,SSD,No,Nvidia,GeForce MX150,1,54145,7580,61725,high
23/11/2023,Asus,UX430UQ-GV209R (i7-7500U/8GB/256GB/GeForce,Ultrabook,14,8,Windows 10,1.3,Full HD,1920,1080,No,Yes,No,Intel,2.7,Core i7 7500U,256,0,SSD,No,Nvidia,GeForce 940MX,1,64601,9044,73645,premium
03/12/2023,HP,Spectre x360,Ultrabook,13.3,16,Windows 10,1.3,4K Ultra HD,3840,2160,No,Yes,No,Intel,2.7,Core i7 7500U,512,0,SSD,No,Intel,HD Graphics 620,1,110953,15533,126486,premium
04/11/2023,Vero,K147 (N3350/4GB/32GB/FHD/W10),Notebook,14,4,Windows 10,1.3,Full HD,1920,1080,No,Yes,No,Intel,1.1,Celeron Dual Core N3350,32,0,Flash Storage,No,Intel,HD Graphics 500,1,14079,1971,16050,low
14/01/2024,Dell,XPS 13,Ultrabook,13.3,8,Windows 10,1.3,Quad HD+,3200,1800,No,No,No,Intel,2.5,Core i7 6500U,256,0,SSD,No,Intel,HD Graphics 520,1,68662,9613,78275,premium
10/02/2024,Asus,VivoBook S14,Notebook,14,4,Windows 10,1.3,Standard,1366,768,No,No,No,Intel,2.4,Core i3 7100U,128,0,SSD,No,Intel,HD Graphics 620,1,27562,3859,31421,mid
29/02/2024,Lenovo,ThinkPad Yoga,Ultrabook,12.5,8,Windows 10,1.3,Full HD,1920,1080,Yes,Yes,No,Intel,2.5,Core i7 6500U,256,0,SSD,No,Intel,HD Graphics 520,1,92785,12990,105775,premium
21/03/2024,Asus,ZenBook UX430UN,Ultrabook,14,16,Windows 10,1.3,Full HD,1920,1080,No,No,No,Intel,1.8,Core i7 8550U,512,0,SSD,No,Nvidia,GeForce MX150,1,80954,11334,92288,premium
25/05/2024,Lenovo,Yoga 900-13ISK,2 in 1 Convertible,13.3,16,Windows 10,1.3,Quad HD+,3200,1800,Yes,Yes,No,Intel,2.5,Core i7 6500U,512,0,SSD,No,Intel,HD Graphics 520,1,81171,11364,92535,premium
28/05/2024,Lenovo,Thinkpad X260,Ultrabook,12.5,8,Windows 10,1.3,Standard,1366,768,No,Yes,No,Intel,2.3,Core i5 6200U,180,0,SSD,No,Intel,HD Graphics 520,1,59511,8332,67843,premium
06/06/2024,Lenovo,Yoga 900-13ISK,2 in 1 Convertible,13.3,8,Windows 10,1.3,Quad HD+,3200,1800,Yes,Yes,No,Intel,1.8,Core i5 6260U,256,0,SSD,No,Intel,HD Graphics 540,1,64926,9090,74016,premium
19/09/2023,Samsung,Notebook 9,Ultrabook,13.3,8,Windows 10,1.31,Full HD,1920,1080,Yes,No,No,Intel,2.7,Core i7 7500U,256,0,SSD,No,Intel,HD Graphics 620,1,86586,12122,98708,premium
21/07/2023,HP,Envy 13-AD007nv,Notebook,13.3,4,Windows 10,1.32,Full HD,1920,1080,No,Yes,No,Intel,2.5,Core i5 7200U,256,0,SSD,No,Intel,HD Graphics 620,1,37851,5299,43150,mid
15/09/2023,Lenovo,ThinkPad T470s,Notebook,14,8,Windows 10,1.32,Full HD,1920,1080,No,Yes,No,Intel,2.6,Core i5 7300U,256,0,SSD,No,Intel,HD Graphics 620,1,89348,12509,101857,premium
07/11/2023,Lenovo,ThinkPad T470s,Ultrabook,14,24,Windows 10,1.32,Standard,2560,1440,No,No,No,Intel,2.7,Core i7 7500U,512,0,SSD,No,Intel,HD Graphics 620,1,128985,18058,147043,premium
16/11/2023,HP,Spectre X360,Ultrabook,13.3,8,Windows 10,1.32,Full HD,1920,1080,No,Yes,No,Intel,2.7,Core i7 7500U,256,0,SSD,No,Intel,HD Graphics 620,1,75756,10606,86362,premium
20/01/2024,Lenovo,Thinkpad T470s,Ultrabook,14,8,Windows 10,1.32,Full HD,1920,1080,No,No,No,Intel,2.7,Core i7 7500U,256,0,SSD,No,Intel,HD Graphics 620,1,100665,14093,114758,premium
09/03/2024,Lenovo,ThinkPad T470s,Ultrabook,14,8,Windows 10,1.32,Full HD,1920,1080,No,Yes,No,Intel,2.5,Core i5 7200U,256,0,SSD,No,Intel,HD Graphics 620,1,97416,13638,111054,premium
16/03/2024,Lenovo,ThinkPad T470s,Ultrabook,14,8,Windows 10,1.32,Full HD,1920,1080,No,Yes,No,Intel,2.5,Core i5 7200U,256,0,SSD,No,Intel,HD Graphics 620,1,81171,11364,92535,premium
25/08/2023,HP,ENVY -,Notebook,13.3,8,Windows 10,1.34,Full HD,1920,1080,No,Yes,No,Intel,2.5,Core i5 7200U,256,0,SSD,No,Intel,HD Graphics 620,1,64384,9014,73398,premium
20/09/2023,Apple,Macbook Air,Ultrabook,13.3,8,macOS,1.34,Standard,1440,900,No,No,No,Intel,1.8,Core i5,128,0,Flash Storage,No,Intel,HD Graphics 6000,1,48678,6815,55493,high
28/09/2023,Dell,Latitude 5289,2 in 1 Convertible,12.5,8,Windows 10,1.34,Full HD,1920,1080,Yes,No,No,Intel,2.5,Core i5 7200U,256,0,SSD,No,Intel,HD Graphics 620,1,90431,12660,103091,premium
27/02/2024,HP,Envy 13-AB002nv,Ultrabook,13.3,8,Windows 10,1.34,Full HD,1920,1080,No,Yes,No,Intel,2.7,Core i7 7500U,512,0,SSD,No,Intel,HD Graphics 620,1,71640,10030,81670,premium
29/03/2024,HP,Envy 13-AB020nr,Ultrabook,13.3,8,Windows 10,1.34,Quad HD+,3200,1800,No,Yes,No,Intel,2.7,Core i7 7500U,256,0,SSD,No,Intel,HD Graphics 620,1,62002,8680,70682,premium
02/06/2024,Apple,Macbook Air,Ultrabook,13.3,8,macOS,1.34,Standard,1440,900,No,No,No,Intel,1.8,Core i5,256,0,Flash Storage,No,Intel,HD Graphics 6000,1,62744,8784,71528,premium
05/07/2023,Acer,Chromebook 11,Netbook,11.6,4,Chrome OS,1.35,Standard,1366,768,No,Yes,No,Intel,1.6,Celeron Dual Core N3060,32,0,Flash Storage,No,Intel,HD Graphics 400,1,19223,2691,21914,mid
17/01/2024,Vero,V131 (X5-Z8350/4GB/32GB/FHD/W10),Notebook,13.3,4,Windows 10,1.35,Full HD,1920,1080,No,No,No,Intel,1.44,Atom X5-Z8350,32,0,Flash Storage,No,Intel,HD Graphics 400,1,10613,1486,12099,low
21/10/2023,Apple,MacBook Air,Ultrabook,13.3,8,Mac OS X,1.35,Standard,1440,900,No,No,No,Intel,1.6,Core i5,256,0,Flash Storage,No,Intel,HD Graphics 6000,1,54042,7566,61608,high
12/10/2023,Mediacom,SmartBook 130,Notebook,13.3,4,Windows 10,1.35,Full HD,1920,1080,No,Yes,No,Intel,1.44,Atom x5-Z8350,32,0,Flash Storage,No,Intel,HD Graphics,1,13808,1933,15741,low
21/02/2024,Apple,MacBook Air,Ultrabook,13.3,8,Mac OS X,1.35,Standard,1440,900,No,No,No,Intel,1.6,Core i5,128,0,Flash Storage,No,Intel,HD Graphics 6000,1,59511,8332,67843,premium
02/07/2023,Lenovo,Thinkpad X270,Ultrabook,12.5,8,Windows 10,1.36,Full HD,1920,1080,No,Yes,No,Intel,2.7,Core i7 7500U,256,0,SSD,No,Intel,HD Graphics 620,1,85774,12008,97782,premium
20/09/2023,Lenovo,Thinkpad X270,Ultrabook,12.5,16,Windows 10,1.36,Full HD,1920,1080,No,Yes,No,Intel,2.7,Core i7 7500U,512,0,SSD,No,Intel,HD Graphics 620,1,97362,13631,110993,premium
02/11/2023,Toshiba,Portege Z30T-C-133,Ultrabook,13.3,16,Windows 10,1.36,Full HD,1920,1080,Yes,No,No,Intel,2.5,Core i7 6500U,512,0,SSD,No,Intel,HD Graphics 520,1,101640,14230,115870,premium
22/11/2023,Lenovo,ThinkPad X1,2 in 1 Convertible,14,8,Windows 10,1.36,Standard,2560,1440,Yes,Yes,No,Intel,2.3,Core i5 6200U,256,0,SSD,No,Intel,HD Graphics 520,1,88644,12410,101054,premium
26/11/2023,Dell,Latitude 7480,Ultrabook,14,8,Windows 10,1.36,Full HD,1920,1080,No,No,No,Intel,2.5,Core i5 7200U,256,0,SSD,No,Intel,HD Graphics 620,1,88752,12425,101177,premium
10/12/2023,Dell,Latitude 7480,Notebook,14,8,Windows 10,1.36,Full HD,1920,1080,No,No,No,Intel,2.6,Core i5 7300U,256,0,SSD,No,Intel,HD Graphics 620,1,77272,10818,88090,premium
19/12/2023,HP,Elitebook 1040,Ultrabook,14,8,Windows 10,1.36,Full HD,1920,1080,No,Yes,No,Intel,2.7,Core i7 7500U,256,0,SSD,No,Intel,HD Graphics 620,1,94763,13267,108030,premium
30/12/2023,Lenovo,ThinkPad X270,Ultrabook,12.5,8,Windows 10,1.36,Full HD,1920,1080,No,Yes,No,Intel,2.5,Core i5 7200U,256,0,SSD,No,Intel,HD Graphics 620,1,77380,10833,88213,premium
19/01/2024,Lenovo,Thinkpad X270,Ultrabook,12.5,8,Windows 10,1.36,Full HD,1920,1080,No,Yes,No,Intel,2.7,Core i7 7500U,256,0,SSD,No,Intel,HD Graphics 620,1,89348,12509,101857,premium
21/02/2024,Lenovo,ThinkPad X1,2 in 1 Convertible,14,16,Windows 10,1.36,Standard,2560,1440,Yes,No,No,Intel,2.6,Core i7 6600U,512,0,SSD,No,Intel,HD Graphics 520,1,135321,18945,154266,premium
22/02/2024,Lenovo,ThinkPad X270,Ultrabook,12.5,8,Windows 10,1.36,Full HD,1920,1080,No,Yes,No,Intel,2.6,Core i5 7300U,256,0,SSD,No,Intel,HD Graphics 620,1,95304,13343,108647,premium
17/03/2024,Dell,Latitude 7480,Ultrabook,14,8,Windows 10,1.36,Full HD,1920,1080,No,No,No,Intel,2.8,Core i7 7600U,256,0,SSD,No,Intel,HD Graphics 620,1,96116,13456,109572,premium
09/04/2024,Dell,Latitude 7280,Ultrabook,12.5,8,Windows 10,1.36,Full HD,1920,1080,Yes,No,No,Intel,2.5,Core i5 7200U,256,0,SSD,No,Intel,HD Graphics,1,79720,11161,90881,premium
05/05/2024,Dell,Latitude 7480,Ultrabook,14,8,Windows 10,1.36,Full HD,1920,1080,No,No,No,Intel,2.8,Core i7 7600U,512,0,SSD,No,Intel,HD Graphics,1,90972,12736,103708,premium
05/08/2023,Lenovo,Yoga 920-13IKB,2 in 1 Convertible,13.9,8,Windows 10,1.37,Full HD,1920,1080,Yes,Yes,No,Intel,1.8,Core i7 8550U,512,0,SSD,No,Intel,UHD Graphics 620,1,100123,14017,114140,premium
17/09/2023,Apple,MacBook Pro,Ultrabook,13.3,8,macOS,1.37,Standard,2560,1600,No,Yes,Yes,Intel,2,Core i5,256,0,SSD,No,Intel,Iris Graphics 540,1,76839,10757,87596,premium
30/09/2023,Lenovo,ThinkPad Yoga,2 in 1 Convertible,13.3,8,Windows 10,1.37,Full HD,1920,1080,Yes,Yes,No,Intel,2.7,Core i7 7500U,512,0,SSD,No,Intel,HD Graphics 620,1,106676,14935,121611,premium
05/10/2023,Apple,MacBook Pro,Ultrabook,13.3,8,macOS,1.37,Standard,2560,1600,No,Yes,Yes,Intel,2.9,Core i5,512,0,SSD,No,Intel,Iris Graphics 550,1,106074,14850,120924,premium
10/10/2023,Lenovo,ThinkPad Yoga,2 in 1 Convertible,13.3,8,Windows 10,1.37,Full HD,1920,1080,Yes,Yes,No,Intel,2.5,Core i5 7200U,512,0,SSD,No,Intel,HD Graphics 620,1,98824,13835,112659,premium
08/12/2023,Lenovo,ThinkPad Yoga,2 in 1 Convertible,13.3,8,Windows 10,1.37,Full HD,1920,1080,Yes,Yes,No,Intel,2.7,Core i7 7500U,512,0,SSD,No,Intel,HD Graphics 620,1,109654,15352,125006,premium
10/02/2024,Lenovo,ThinkPad Yoga,2 in 1 Convertible,13.3,8,Windows 10,1.37,Full HD,1920,1080,Yes,Yes,No,Intel,2.5,Core i5 7200U,256,0,SSD,No,Intel,HD Graphics 620,1,75756,10606,86362,premium
19/02/2024,Lenovo,ThinkPad Yoga,2 in 1 Convertible,13.3,8,Windows 10,1.37,Full HD,1920,1080,Yes,Yes,No,Intel,2.7,Core i7 7500U,256,0,SSD,No,Intel,HD Graphics 620,1,105593,14783,120376,premium
19/02/2024,Apple,MacBook Pro,Ultrabook,13.3,8,macOS,1.37,Standard,2560,1600,No,Yes,Yes,Intel,3.1,Core i5,512,0,SSD,No,Intel,Iris Plus Graphics 650,1,110466,15465,125931,premium
29/02/2024,Lenovo,Thinkpad Yoga,2 in 1 Convertible,13.3,8,Windows 10,1.37,Full HD,1920,1080,Yes,Yes,No,Intel,2.7,Core i7 7500U,256,0,SSD,No,Intel,HD Graphics 620,1,95164,13323,108487,premium
04/03/2024,Apple,MacBook Pro,Ultrabook,13.3,8,macOS,1.37,Standard,2560,1600,No,Yes,Yes,Intel,3.1,Core i5,256,0,SSD,No,Intel,Iris Plus Graphics 650,1,97665,13673,111338,premium
13/03/2024,Apple,MacBook Pro,Ultrabook,13.3,8,macOS,1.37,Standard,2560,1600,No,Yes,Yes,Intel,2.3,Core i5,128,0,SSD,No,Intel,Iris Plus Graphics 640,1,72544,10156,82700,premium
24/05/2024,Apple,MacBook Pro,Ultrabook,13.3,8,macOS,1.37,Standard,2560,1600,No,Yes,Yes,Intel,2.3,Core i5,256,0,SSD,No,Intel,Iris Plus Graphics 640,1,82229,11512,93741,premium
12/08/2023,HP,Envy 13-ad009n,Ultrabook,13.3,8,Windows 10,1.38,Full HD,1920,1080,No,Yes,No,Intel,2.7,Core i7 7500U,256,0,SSD,No,Nvidia,GeForce MX150,1,60594,8483,69077,premium
23/09/2023,Lenovo,Yoga 910-13IKB,2 in 1 Convertible,13.9,8,Windows 10,1.38,Full HD,1920,1080,Yes,Yes,No,Intel,2.7,Core i7 7500U,256,0,SSD,No,Intel,HD Graphics 620,1,73048,10227,83275,premium
04/12/2023,Lenovo,Yoga 910-13IKB,2 in 1 Convertible,13.9,8,Windows 10,1.38,Full HD,1920,1080,Yes,Yes,No,Intel,2.7,Core i7 7500U,256,0,SSD,No,Intel,HD Graphics 620,1,58428,8180,66608,premium
24/06/2024,Lenovo,Yoga 910-13IKB,2 in 1 Convertible,14,16,Windows 10,1.38,Full HD,1920,1080,Yes,No,No,Intel,2.7,Core i7 7500U,512,0,SSD,No,Intel,HD Graphics 620,1,94708,13259,107967,premium
08/08/2023,Dell,Inspiron 3179,2 in 1 Convertible,11.6,4,Windows 10,1.39,Standard,1366,768,Yes,No,No,Intel,1,Core M 7Y30,128,0,SSD,No,Intel,HD Graphics 615,1,32652,4571,37223,mid
08/09/2023,HP,Envy 13-AB077cl,Ultrabook,13.3,8,Windows 10,1.39,Quad HD+,3200,1800,Yes,No,No,Intel,2.7,Core i7 7500U,256,0,SSD,No,Intel,HD Graphics 620,1,62218,8711,70929,premium
06/07/2023,Chuwi,LapBook 12.3,Notebook,12.3,6,Windows 10,1.4,Standard,2736,1824,No,Yes,Yes,Intel,1.1,Celeron Quad Core N3450,64,0,Flash Storage,No,Intel,HD Graphics 500,1,24313,3404,27717,mid
14/07/2023,Asus,UX410UA-GV350T (i5-8250U/8GB/256GB/FHD/W10),Notebook,14,8,Windows 10,1.4,Full HD,1920,1080,No,No,No,Intel,1.6,Core i5 8250U,256,0,SSD,No,Intel,UHD Graphics 620,1,50955,7134,58089,high
28/12/2023,Mediacom,SmartBook 140,Notebook,14,2,Windows 10,1.4,Full HD,1920,1080,No,No,No,Intel,1.44,Atom x5-Z8350,32,0,Flash Storage,No,Intel,HD Graphics,1,12942,1812,14754,low
25/10/2023,Lenovo,Thinkpad T460s,Ultrabook,14,12,Windows 10,1.4,Quad HD+,2560,1440,No,Yes,No,Intel,2.6,Core i7 6600U,256,0,SSD,No,Intel,HD Graphics 520,1,100611,14086,114697,premium
